id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
amh_train_track_a_00518,"Debebe&#39;s crime is to hide the crime committed by Debebe, but it will not be forgotten. When he was the owner of Qubbom magazine, his employee, artist Salamai, and the editor Hasan were killed in the Red Terror. They are responsible",0,1,0,0,0,0
amh_train_track_a_00519,"The most enjoyable part of Master&#39;s sermon is that it has a calming spirit that refreshes the mind and has the power to put the words in the mind. God bless you, if there is a voice that I will not get tired of hearing over and over again, it is Master&#39;s magnificent voice. May our father protect us with grace in old age. Amen",0,0,0,1,0,0
amh_train_track_a_00520,"We have seen yours open, you say Somaliland is a red sea, 30 million people are starving, more than 5 million people have been displaced, 600 development factories have been closed, the annual income has dropped from 4 billion to 2 billion, it is a country that has failed to pay 33 million debts. The one who rains, the one who is scattered like powder, the one who negotiates, the peer, the injustice done by the other, the suffering, the displacement, the murder.",1,0,0,0,0,0
amh_train_track_a_00521,I didn&#39;t introduce you to my anti-spy Yonza,0,1,0,0,0,0
amh_train_track_a_00522,"Chala Tadessse, it would be nice if you could explain instead of exaggerating the conflict of Gonyush. I don&#39;t mean what you wrote is wrong? But it doesn&#39;t help what you want to explain. Goodbye.",0,0,0,0,0,0
amh_train_track_a_00523,Shene is negotiating with Shene. Bartu is a good drama,1,0,0,0,0,0
amh_train_track_a_00524,"Habesha is a Satan or a monster because he is so black that he hates black because of his darkness and evil. Also, Beher doesn&#39;t have this color. What you have is white ash is a lie.",0,1,0,0,0,0
amh_train_track_a_00525,The fact that she is grateful through all this suffering makes your strong end beautiful,0,0,0,1,1,0
amh_train_track_a_00526,"Any analysis of the war between the federal government and Houhat as a war between Amhara, Afar and Tigray is absolutely unacceptable.",1,0,0,0,0,0
amh_train_track_a_00527,"Thank you for your timely report. Iran&#39;s report is not valid. After the attack of 71023 by Hamas, she said that we will join if the Israeli infantry enters Gaza. She said that she did not succeed. When Hamas carried out the attack of 71023, she said that she did not advise us, and now she said that it is our own revenge.",0,0,0,1,0,0
amh_train_track_a_00528,Who is happy to know the secret of Umar like me,0,0,0,1,0,0
amh_train_track_a_00529,"Amhara region I saw a great slogan! It is called disarmament, not disarmament. WarOnAmhara Ethiopian Ethiopia Ethiopia Prevails",0,0,0,1,0,0
amh_train_track_a_00530,It&#39;s time you negotiated and sold the dam that the bond bought.,1,0,0,0,0,0
amh_train_track_a_00531,13 people died in a fire in a children&#39;s school dormitory in China,0,0,0,0,1,0
amh_train_track_a_00532,"Another time, I was crushing the business, and now it&#39;s a massacre. Anyway, it&#39;s good that there is no one to be attacked by your instigation, because the instigator is not a warrior.",0,1,0,0,1,0
amh_train_track_a_00533,"Before the war, Aidelemoy was raised by Amhara hatred",0,1,0,0,0,0
amh_train_track_a_00534,"It&#39;s a very scary time, God will be with you",0,0,1,0,1,0
amh_train_track_a_00535,Is it painful to see the hero Jel Tefera Mamo suffering in such a shameful way because of pain? What is expected of the gluttonous taxpayer Amara?,1,0,0,0,1,0
amh_train_track_a_00536,"It&#39;s very sad how many thieves in power have taken over the country, and after their heart is burning, their religion is handcuffed and punished?",1,0,0,0,1,0
amh_train_track_a_00537,I like to have fun with fish,0,1,0,0,0,0
amh_train_track_a_00538,"You are the one who has been in trouble for 5 years. For five years, 4 kilos were shaken. Abi was worried. Stress reigned. Abi was shocked.",1,0,0,0,0,0
amh_train_track_a_00539,"The matter will get worse, a statement issued in the evening, the good start of Pgetah Reda, the drunken Amhara radical September Abe via",0,1,0,0,0,0
amh_train_track_a_00540,The journalist&#39;s love is going to kill me,0,0,0,1,0,0
amh_train_track_a_00541,"Oh my, let Ethiopia choose you, let the crop be your plow, let it be full of goodness, let it rest with you, your ridges, your rivers.",0,0,0,0,0,0
amh_train_track_a_00542,"No, just like death, what it finds in many people, expand it, let it teach your soul, let it rest beside the good ones, we love you, my father.",0,0,0,0,1,0
amh_train_track_a_00543,"In Ethiopia, people die every day, they are displaced from their homes, their houses are destroyed on top of them.",1,0,0,0,1,0
amh_train_track_a_00544,"Don&#39;t worry my child, suffering will pass, everyone will reap what they sow",0,0,0,0,1,0
amh_train_track_a_00545,Where will Kylian Mbappe end up? Real Madrid or Saudi Arabia?,0,0,0,0,0,0
amh_train_track_a_00546,"By the way, as an Amhara nationalist, I have not seen that the Oromo people are not dying. But the Oromo people are said to be dying because of a conflict to cleanse the Amharas.",0,0,0,0,0,0
amh_train_track_a_00547,"Writing says that the wages of sin is death. Holy God&#39;s work is wonderful. When he saves this child, he is cleaning her from his face. May the Creator help you and bless you.",0,0,0,0,0,0
amh_train_track_a_00548,"What kind of greedy Muside&#39;s husband and mother are, they are going to die for money. A greedy sister like Yonza doesn&#39;t deserve her sister&#39;s worries. Everything about these stories is amazing.",1,1,0,0,0,1
amh_train_track_a_00549,The Israeli army announced that 24 soldiers were killed in Gaza in just one day,0,0,0,0,1,0
amh_train_track_a_00550,"Jewhar Mohammed, your political genius continues, may God protect you, but today I was surprised by the questions of my rank. I think my country still has a journalist to face it. May God bless you both, may God protect you.",0,0,0,1,0,0
amh_train_track_a_00551,"Mr. Dereje, thank you very much for sharing the thoughts of these people. I have great admiration and respect for Mr. Jawar. I used to think that Mr. Jawar only knew Ethiopia from the outside. Ethiopia Yaya T I think in the future",0,0,0,1,0,0
amh_train_track_a_00552,"It means that you are not a human being. In any case, I am against any kind of violence, suffering, torture, murder and misery that is inflicted on human beings.",0,1,0,0,1,0
amh_train_track_a_00553,"The questioner is saying, &quot;What&#39;s wrong with the brave modern man? He relaxes all the laws, so you should insist that the matter does not come up for questioning again. Asking until it is clear is your competence in your profession. Our teacher will give us an interview.&quot;",0,0,0,1,0,0
amh_train_track_a_00554,"Don&#39;t worry, sister, may the Lord be with you",0,0,0,0,1,0
amh_train_track_a_00555,"Yes, Gurage is love, but how much is your salary?",0,1,0,0,0,0
amh_train_track_a_00556,"This person who is called Demekech will rise up with his rotting corpse on the ruler, and he will die like a sitting death and end his time with glory like Father Dla.",0,1,0,0,0,0
amh_train_track_a_00557,"You pretended to evict the poor people from their homes while crushing Zheb. After all, what is your mother missing and she deserves problems and sorrows? May God judge you.",1,1,0,0,0,0
amh_train_track_a_00558,I was born and brought up in a family that claims to be orthodox. What is the value of drinking and dressing me? But when did they see this invasion of the devil and show us the devil and the saint? I found myself when all this happened in my life,1,1,0,0,1,0
amh_train_track_a_00559,"Saying that they are shepherds who are good for the country, saying that I am a racist, makes you think that you have made a deal with people who smell bad.",0,1,0,0,0,0
amh_train_track_a_00560,Take your faith and call her the old sweet prank,0,0,0,0,0,0
amh_train_track_a_00561,"I love it so much, it touched my heart, it was with love that I watched today the story of Ethiopia&#39;s mothers and fathers of our patriots.",0,0,0,1,1,0
amh_train_track_a_00562,"It is very sad that persecution and killing of Christians is increasing in our country Ethiopia, which is called the Christian island",0,0,0,0,1,0
amh_train_track_a_00563,The decision to deliver medicine to the hostages in Gaza was announced,0,0,0,0,0,0
amh_train_track_a_00564,"If the crazy person doesn&#39;t know about him and if you don&#39;t isolate him, he will cause worse damage. This is what is shown.",0,0,0,0,0,0
amh_train_track_a_00565,A country where bloodthirsty soul-eaters who love to kill children and mothers migrate,1,0,0,0,1,0
amh_train_track_a_00566,"Ugh, I cried with you, angel. It was a prank",0,0,0,0,1,1
amh_train_track_a_00567,"No, it would have been better if Zerubbabel had been with the same old Stephen. You came down and invited us to listen to this stream.",0,1,0,0,0,0
amh_train_track_a_00568,A promiscuous child who has no respect for himself,1,1,0,0,0,0
amh_train_track_a_00569,"It is the devil and his forces who instigate strife, hatred and lies. Why can&#39;t you talk about unity, peace and love?",1,0,0,0,1,0
amh_train_track_a_00570,"Indeed, Nway Debebe, the phenomenon of the age, the best author, the best singer, and the star of the stage, is the gem of the stage. On top of that, we wish him a long life and good health.",0,0,0,1,0,0
amh_train_track_a_00571,"It&#39;s because I think you&#39;re a human being, so much better than this",0,0,0,1,0,0
amh_train_track_a_00572,It is strange to consider Ethiopia&#39;s hunter pessimistic for one side. Ermias go a head!,1,0,0,0,0,1
amh_train_track_a_00573,"Wow, it&#39;s nice, even Miko, Lord Rade, comforted you at home.",0,0,0,1,0,0
amh_train_track_a_00574,"May Allah punish the perpetrators in both countries, parents, my refugee sister, may Allah give you patience and also for your whole family.",0,0,0,0,1,0
amh_train_track_a_00575,"In the Philippines, a DJ was killed while broadcasting live",0,0,0,0,1,0
amh_train_track_a_00576,"It means that his hand is responsible for all this death and massacre of the pregnant child. Oh, the day has come!",1,0,0,0,0,0
amh_train_track_a_00577,"Father, yesterday they were condemning the fathers of Tigray and they were persecuting the partners. Yesterday is enough. Father, repent yourself.",1,0,0,0,1,0
amh_train_track_a_00578,"The so-called colonial map was drawn by the Italians and England, but the Derg, how arrogant is it that the colonizer would not have lasted a year without Russia&#39;s support, and the claim that the Eritrean parliament dissolved the federation is a lie. What is the harm if your brother uses this propaganda?",1,0,0,0,0,0
